deal_id,deal_amount,outcome,risk_score,win_probability,industry,sales_rep_id,cycle_bucket,risk_tier
D01562,97559,Lost,55.8,44.2,FinTech,rep_18,Medium (30-60d),High Risk
D01563,16630,Won,55.8,44.2,HealthTech,rep_6,Medium (30-60d),High Risk
D01564,16297,Lost,53.7,46.3,EdTech,rep_15,Fast (0-30d),Medium Risk
D01565,56649,Won,55.4,44.6,SaaS,rep_24,Very Long (90-120d),High Risk
D01566,4359,Lost,54.3,45.7,FinTech,rep_20,Very Long (90-120d),Medium Risk
D01567,2051,Won,53.0,47.0,HealthTech,rep_12,Fast (0-30d),Medium Risk
D01568,2948,Lost,54.6,45.4,EdTech,rep_1,Long (60-90d),Medium Risk
D01569,43874,Lost,56.7,43.3,EdTech,rep_10,Medium (30-60d),High Risk
D01570,16038,Lost,55.2,44.8,Ecommerce,rep_14,Long (60-90d),High Risk
D01571,68010,Won,54.6,45.4,EdTech,rep_12,Medium (30-60d),Medium Risk
D01572,6451,Won,55.4,44.6,HealthTech,rep_5,Very Long (90-120d),High Risk
D01573,2483,Lost,54.4,45.6,Ecommerce,rep_8,Medium (30-60d),Medium Risk
D01574,4826,Lost,55.1,44.9,SaaS,rep_13,Very Long (90-120d),High Risk
D01575,15865,Won,55.4,44.6,EdTech,rep_24,Very Long (90-120d),High Risk
D01576,38670,Lost,54.2,45.8,Ecommerce,rep_17,Fast (0-30d),Medium Risk
D01577,6500,Won,53.6,46.4,FinTech,rep_6,Fast (0-30d),Medium Risk
D01578,93988,Lost,54.7,45.3,FinTech,rep_6,Long (60-90d),Medium Risk
D01579,7036,Lost,55.2,44.8,Ecommerce,rep_24,Long (60-90d),High Risk
D01580,6510,Won,54.2,45.8,EdTech,rep_21,Medium (30-60d),Medium Risk
D01581,14846,Lost,54.6,45.4,Ecommerce,rep_24,Long (60-90d),Medium Risk
D01582,13449,Lost,55.1,44.9,Ecommerce,rep_25,Medium (30-60d),High Risk
D01583,6769,Lost,55.4,44.6,Ecommerce,rep_6,Very Long (90-120d),High Risk
D01584,15676,Lost,56.7,43.3,Ecommerce,rep_7,Medium (30-60d),High Risk
D01585,9614,Won,53.0,47.0,FinTech,rep_24,Fast (0-30d),Medium Risk
D01586,81027,Lost,55.3,44.7,SaaS,rep_17,Medium (30-60d),High Risk
D01587,18933,Lost,54.1,45.9,SaaS,rep_8,Very Long (90-120d),Medium Risk
D01588,70836,Won,53.3,46.7,SaaS,rep_19,Fast (0-30d),Medium Risk
D01589,3335,Lost,56.1,43.9,HealthTech,rep_25,Medium (30-60d),High Risk
D01590,56331,Won,53.9,46.1,FinTech,rep_7,Fast (0-30d),Medium Risk
D01591,32180,Won,53.9,46.1,Ecommerce,rep_5,Fast (0-30d),Medium Risk
D01592,9934,Won,53.4,46.6,HealthTech,rep_25,Fast (0-30d),Medium Risk
D01593,2856,Won,53.5,46.5,FinTech,rep_20,Fast (0-30d),Medium Risk
D01594,45945,Lost,54.9,45.1,EdTech,rep_2,Very Long (90-120d),Medium Risk
D01595,79682,Lost,55.6,44.4,SaaS,rep_25,Medium (30-60d),High Risk
D01596,71745,Won,53.6,46.4,EdTech,rep_5,Fast (0-30d),Medium Risk
D01597,22243,Lost,53.8,46.2,EdTech,rep_23,Fast (0-30d),Medium Risk
D01598,48130,Won,54.5,45.5,EdTech,rep_20,Very Long (90-120d),Medium Risk
D01599,3874,Lost,54.8,45.2,Ecommerce,rep_7,Fast (0-30d),Medium Risk
D01600,11473,Won,56.0,44.0,HealthTech,rep_24,Medium (30-60d),High Risk
D01601,7031,Won,54.1,45.9,EdTech,rep_16,Long (60-90d),Medium Risk
D01602,75862,Lost,56.1,43.9,HealthTech,rep_14,Very Long (90-120d),High Risk
D01603,13609,Lost,55.7,44.3,FinTech,rep_22,Long (60-90d),High Risk
D01604,18094,Won,54.7,45.3,Ecommerce,rep_19,Medium (30-60d),Medium Risk
D01605,19093,Won,54.1,45.9,HealthTech,rep_14,Fast (0-30d),Medium Risk
D01606,4057,Won,53.7,46.3,SaaS,rep_2,Fast (0-30d),Medium Risk
D01607,5379,Won,55.6,44.4,EdTech,rep_13,Medium (30-60d),High Risk
D01608,32770,Won,54.5,45.5,FinTech,rep_15,Long (60-90d),Medium Risk
D01609,19539,Won,56.4,43.6,SaaS,rep_7,Very Long (90-120d),High Risk
D01610,7837,Won,56.9,43.1,EdTech,rep_10,Medium (30-60d),High Risk
D01611,2935,Won,55.1,44.9,Ecommerce,rep_19,Very Long (90-120d),High Risk
D01612,6883,Lost,54.5,45.5,SaaS,rep_4,Long (60-90d),Medium Risk
D01613,3641,Lost,55.0,45.0,Ecommerce,rep_9,Very Long (90-120d),Medium Risk
D01614,38117,Lost,54.7,45.3,FinTech,rep_1,Medium (30-60d),Medium Risk
D01615,4706,Won,54.6,45.4,FinTech,rep_4,Long (60-90d),Medium Risk
D01616,22575,Won,54.4,45.6,HealthTech,rep_19,Long (60-90d),Medium Risk
D01617,19595,Won,53.6,46.4,EdTech,rep_2,Fast (0-30d),Medium Risk
D01618,99443,Lost,53.5,46.5,HealthTech,rep_21,Very Long (90-120d),Medium Risk
D01619,99034,Lost,54.7,45.3,Ecommerce,rep_4,Long (60-90d),Medium Risk
D01620,82900,Won,54.1,45.9,HealthTech,rep_8,Long (60-90d),Medium Risk
D01621,97460,Lost,54.8,45.2,SaaS,rep_19,Medium (30-60d),Medium Risk
D01622,76464,Won,53.5,46.5,HealthTech,rep_1,Fast (0-30d),Medium Risk
D01623,2865,Lost,55.4,44.6,FinTech,rep_22,Long (60-90d),High Risk
D01624,87234,Lost,55.0,45.0,SaaS,rep_25,Medium (30-60d),Medium Risk
D01625,86014,Lost,55.2,44.8,SaaS,rep_10,Long (60-90d),High Risk
D01626,9970,Lost,55.6,44.4,HealthTech,rep_17,Medium (30-60d),High Risk
D01627,54013,Lost,54.3,45.7,Ecommerce,rep_14,Fast (0-30d),Medium Risk
D01628,3547,Won,54.6,45.4,Ecommerce,rep_20,Very Long (90-120d),Medium Risk
D01629,7524,Lost,55.8,44.2,Ecommerce,rep_22,Long (60-90d),High Risk
D01630,18888,Lost,54.9,45.1,EdTech,rep_19,Very Long (90-120d),Medium Risk
D01631,14938,Won,54.6,45.4,Ecommerce,rep_2,Very Long (90-120d),Medium Risk
D01632,7660,Lost,55.2,44.8,Ecommerce,rep_24,Very Long (90-120d),High Risk
D01633,7395,Lost,53.5,46.5,FinTech,rep_21,Very Long (90-120d),Medium Risk
D01634,54711,Won,54.8,45.2,EdTech,rep_1,Long (60-90d),Medium Risk
D01635,3252,Won,53.3,46.7,HealthTech,rep_5,Fast (0-30d),Medium Risk
D01636,6445,Won,53.9,46.1,HealthTech,rep_19,Long (60-90d),Medium Risk
D01637,7030,Lost,55.4,44.6,Ecommerce,rep_13,Very Long (90-120d),High Risk
D01638,2180,Won,54.4,45.6,HealthTech,rep_3,Long (60-90d),Medium Risk
D01639,6912,Lost,54.8,45.2,HealthTech,rep_4,Very Long (90-120d),Medium Risk
D01640,8717,Won,54.8,45.2,FinTech,rep_17,Medium (30-60d),Medium Risk
D01641,4280,Lost,55.5,44.5,SaaS,rep_4,Medium (30-60d),High Risk
D01642,7709,Lost,53.7,46.3,Ecommerce,rep_14,Fast (0-30d),Medium Risk
D01643,53907,Lost,52.6,47.4,SaaS,rep_19,Fast (0-30d),Medium Risk
D01644,10383,Lost,56.0,44.0,EdTech,rep_15,Medium (30-60d),High Risk
D01645,71710,Lost,55.3,44.7,SaaS,rep_9,Medium (30-60d),High Risk
D01646,17003,Won,54.7,45.3,SaaS,rep_13,Long (60-90d),Medium Risk
D01647,4568,Lost,55.5,44.5,HealthTech,rep_20,Medium (30-60d),High Risk
D01648,19383,Lost,55.3,44.7,Ecommerce,rep_3,Medium (30-60d),High Risk
D01649,14469,Lost,54.7,45.3,Ecommerce,rep_8,Very Long (90-120d),Medium Risk
D01650,5104,Lost,55.6,44.4,SaaS,rep_20,Medium (30-60d),High Risk
D01651,12805,Won,54.9,45.1,SaaS,rep_24,Long (60-90d),Medium Risk
D01652,5570,Won,53.4,46.6,Ecommerce,rep_11,Fast (0-30d),Medium Risk
D01653,15382,Lost,55.5,44.5,SaaS,rep_7,Long (60-90d),High Risk
D01654,4114,Lost,55.2,44.8,Ecommerce,rep_25,Very Long (90-120d),High Risk
D01655,17890,Won,52.9,47.1,FinTech,rep_2,Fast (0-30d),Medium Risk
D01656,15404,Won,54.0,46.0,Ecommerce,rep_10,Fast (0-30d),Medium Risk
D01657,3448,Won,53.9,46.1,EdTech,rep_17,Fast (0-30d),Medium Risk
D01658,17647,Won,54.6,45.4,Ecommerce,rep_23,Long (60-90d),Medium Risk
D01659,15275,Lost,54.4,45.6,Ecommerce,rep_5,Long (60-90d),Medium Risk
D01660,46724,Lost,53.0,47.0,Ecommerce,rep_8,Fast (0-30d),Medium Risk
D01661,16721,Lost,54.1,45.9,HealthTech,rep_12,Very Long (90-120d),Medium Risk
D01662,50482,Won,53.9,46.1,EdTech,rep_9,Fast (0-30d),Medium Risk
D01663,57382,Won,54.2,45.8,HealthTech,rep_11,Long (60-90d),Medium Risk
D01664,57416,Won,55.1,44.9,Ecommerce,rep_25,Medium (30-60d),High Risk
D01665,58465,Lost,54.9,45.1,HealthTech,rep_16,Medium (30-60d),Medium Risk
D01666,21653,Lost,52.7,47.3,FinTech,rep_2,Fast (0-30d),Medium Risk
D01667,70674,Lost,54.9,45.1,SaaS,rep_11,Medium (30-60d),Medium Risk
D01668,24687,Won,55.3,44.7,FinTech,rep_17,Very Long (90-120d),High Risk
D01669,2548,Lost,56.0,44.0,EdTech,rep_9,Medium (30-60d),High Risk
D01670,67399,Lost,53.5,46.5,SaaS,rep_16,Fast (0-30d),Medium Risk
D01671,7947,Lost,54.7,45.3,HealthTech,rep_4,Long (60-90d),Medium Risk
D01672,17304,Lost,54.6,45.4,SaaS,rep_17,Long (60-90d),Medium Risk
D01673,7759,Lost,55.7,44.3,HealthTech,rep_15,Medium (30-60d),High Risk
D01674,90837,Won,55.1,44.9,EdTech,rep_23,Very Long (90-120d),High Risk
D01675,3854,Lost,54.1,45.9,HealthTech,rep_8,Very Long (90-120d),Medium Risk
D01676,40593,Lost,55.6,44.4,SaaS,rep_6,Very Long (90-120d),High Risk
D01677,2958,Won,53.0,47.0,FinTech,rep_1,Fast (0-30d),Medium Risk
D01678,86574,Won,55.8,44.2,SaaS,rep_22,Long (60-90d),High Risk
D01679,11102,Lost,54.6,45.4,FinTech,rep_10,Fast (0-30d),Medium Risk
D01680,2696,Won,54.9,45.1,Ecommerce,rep_9,Long (60-90d),Medium Risk
D01681,6822,Lost,56.3,43.7,FinTech,rep_7,Medium (30-60d),High Risk
D01682,13397,Lost,54.7,45.3,EdTech,rep_3,Medium (30-60d),Medium Risk
D01683,14388,Lost,54.5,45.5,FinTech,rep_3,Long (60-90d),Medium Risk
D01684,7767,Lost,54.9,45.1,EdTech,rep_18,Fast (0-30d),Medium Risk
D01685,18079,Lost,54.5,45.5,HealthTech,rep_25,Long (60-90d),Medium Risk
D01686,94379,Won,54.8,45.2,HealthTech,rep_13,Long (60-90d),Medium Risk
D01687,93142,Lost,51.9,48.1,SaaS,rep_21,Fast (0-30d),Medium Risk
D01688,14078,Won,53.9,46.1,Ecommerce,rep_12,Long (60-90d),Medium Risk
D01689,3939,Lost,54.0,46.0,EdTech,rep_14,Fast (0-30d),Medium Risk
D01690,20766,Won,53.4,46.6,FinTech,rep_5,Fast (0-30d),Medium Risk
D01691,15545,Lost,55.5,44.5,FinTech,rep_23,Medium (30-60d),High Risk
D01692,91016,Won,54.5,45.5,EdTech,rep_5,Long (60-90d),Medium Risk
D01693,10308,Won,54.9,45.1,SaaS,rep_17,Long (60-90d),Medium Risk
D01694,19812,Lost,55.0,45.0,SaaS,rep_4,Very Long (90-120d),Medium Risk
D01695,77031,Lost,54.8,45.2,SaaS,rep_1,Long (60-90d),Medium Risk
D01696,6706,Won,54.2,45.8,EdTech,rep_8,Very Long (90-120d),Medium Risk
D01697,3114,Won,54.2,45.8,SaaS,rep_6,Fast (0-30d),Medium Risk
D01698,6261,Won,53.7,46.3,EdTech,rep_23,Fast (0-30d),Medium Risk
D01699,14113,Won,55.6,44.4,EdTech,rep_2,Medium (30-60d),High Risk
D01700,7000,Lost,55.5,44.5,HealthTech,rep_11,Medium (30-60d),High Risk
D01701,5609,Won,54.7,45.3,FinTech,rep_2,Medium (30-60d),Medium Risk
D01702,53610,Lost,56.2,43.8,SaaS,rep_17,Medium (30-60d),High Risk
D01703,94381,Won,55.7,44.3,SaaS,rep_14,Medium (30-60d),High Risk
D01704,74187,Won,54.7,45.3,SaaS,rep_20,Long (60-90d),Medium Risk
D01705,2677,Lost,54.7,45.3,FinTech,rep_11,Medium (30-60d),Medium Risk
D01706,47962,Won,55.4,44.6,EdTech,rep_15,Very Long (90-120d),High Risk
D01707,4236,Won,55.0,45.0,HealthTech,rep_15,Long (60-90d),Medium Risk
D01708,12974,Lost,55.0,45.0,EdTech,rep_13,Long (60-90d),Medium Risk
D01709,12533,Won,55.5,44.5,SaaS,rep_15,Medium (30-60d),High Risk
D01710,21275,Won,57.0,43.0,EdTech,rep_18,Medium (30-60d),High Risk
D01711,7985,Lost,54.1,45.9,FinTech,rep_4,Long (60-90d),Medium Risk
D01712,10331,Lost,55.8,44.2,Ecommerce,rep_22,Long (60-90d),High Risk
D01713,7874,Won,54.5,45.5,FinTech,rep_9,Long (60-90d),Medium Risk
D01714,4570,Won,54.9,45.1,Ecommerce,rep_6,Fast (0-30d),Medium Risk
D01715,65485,Won,55.3,44.7,Ecommerce,rep_9,Medium (30-60d),High Risk
D01716,78057,Lost,53.6,46.4,Ecommerce,rep_5,Fast (0-30d),Medium Risk
D01717,7459,Lost,54.0,46.0,SaaS,rep_10,Fast (0-30d),Medium Risk
D01718,8049,Lost,55.0,45.0,HealthTech,rep_2,Very Long (90-120d),Medium Risk
D01719,7135,Lost,53.5,46.5,SaaS,rep_20,Fast (0-30d),Medium Risk
D01720,19239,Lost,54.8,45.2,EdTech,rep_2,Very Long (90-120d),Medium Risk
D01721,21710,Lost,56.0,44.0,SaaS,rep_13,Medium (30-60d),High Risk
D01722,5598,Won,54.1,45.9,SaaS,rep_16,Long (60-90d),Medium Risk
D01723,11175,Lost,54.5,45.5,EdTech,rep_19,Very Long (90-120d),Medium Risk
D01724,3287,Lost,55.4,44.6,EdTech,rep_6,Long (60-90d),High Risk
D01725,14408,Won,55.9,44.1,SaaS,rep_15,Medium (30-60d),High Risk
D01726,6691,Lost,54.3,45.7,EdTech,rep_10,Fast (0-30d),Medium Risk
D01727,75280,Won,54.8,45.2,HealthTech,rep_12,Very Long (90-120d),Medium Risk
D01728,9911,Won,55.3,44.7,HealthTech,rep_15,Medium (30-60d),High Risk
D01729,93737,Won,55.1,44.9,EdTech,rep_15,Very Long (90-120d),High Risk
D01730,13106,Lost,54.8,45.2,HealthTech,rep_8,Very Long (90-120d),Medium Risk
D01731,15496,Lost,53.6,46.4,FinTech,rep_6,Fast (0-30d),Medium Risk
D01732,2008,Lost,55.8,44.2,HealthTech,rep_6,Very Long (90-120d),High Risk
D01733,99691,Lost,54.6,45.4,EdTech,rep_3,Very Long (90-120d),Medium Risk
D01734,6632,Lost,54.5,45.5,Ecommerce,rep_17,Fast (0-30d),Medium Risk
D01735,61018,Lost,54.6,45.4,Ecommerce,rep_23,Long (60-90d),Medium Risk
D01736,7806,Lost,55.6,44.4,SaaS,rep_18,Long (60-90d),High Risk
D01737,42593,Lost,53.4,46.6,EdTech,rep_11,Fast (0-30d),Medium Risk
D01738,5905,Won,54.7,45.3,HealthTech,rep_18,Fast (0-30d),Medium Risk
D01739,3108,Lost,55.0,45.0,EdTech,rep_3,Very Long (90-120d),Medium Risk
D01740,9797,Lost,54.7,45.3,SaaS,rep_19,Medium (30-60d),Medium Risk
D01741,24733,Lost,53.4,46.6,EdTech,rep_2,Fast (0-30d),Medium Risk
D01742,4942,Won,55.3,44.7,HealthTech,rep_23,Very Long (90-120d),High Risk
D01743,5335,Lost,56.7,43.3,FinTech,rep_22,Medium (30-60d),High Risk
D01744,4915,Lost,55.6,44.4,HealthTech,rep_18,Long (60-90d),High Risk
D01745,14811,Lost,53.9,46.1,SaaS,rep_13,Fast (0-30d),Medium Risk
D01746,4031,Won,55.0,45.0,Ecommerce,rep_13,Very Long (90-120d),Medium Risk
D01747,2970,Won,55.0,45.0,EdTech,rep_2,Very Long (90-120d),Medium Risk
D01748,15544,Lost,55.5,44.5,Ecommerce,rep_23,Medium (30-60d),High Risk
D01749,12701,Won,56.2,43.8,Ecommerce,rep_15,Medium (30-60d),High Risk
D01750,17298,Won,56.2,43.8,SaaS,rep_10,Very Long (90-120d),High Risk
D01751,5156,Lost,54.8,45.2,HealthTech,rep_10,Fast (0-30d),Medium Risk
D01752,92719,Lost,53.8,46.2,HealthTech,rep_9,Fast (0-30d),Medium Risk
D01753,32856,Lost,55.4,44.6,HealthTech,rep_14,Very Long (90-120d),High Risk
D01754,17353,Won,55.8,44.2,SaaS,rep_7,Very Long (90-120d),High Risk
D01755,13990,Lost,54.5,45.5,HealthTech,rep_8,Medium (30-60d),Medium Risk
D01756,30313,Lost,54.9,45.1,SaaS,rep_22,Fast (0-30d),Medium Risk
D01757,71171,Won,56.2,43.8,EdTech,rep_22,Very Long (90-120d),High Risk
D01758,7902,Lost,54.1,45.9,Ecommerce,rep_8,Long (60-90d),Medium Risk
D01759,17742,Won,56.1,43.9,HealthTech,rep_14,Medium (30-60d),High Risk
D01760,21038,Won,55.2,44.8,EdTech,rep_20,Medium (30-60d),High Risk
D01761,14081,Lost,55.9,44.1,Ecommerce,rep_10,Medium (30-60d),High Risk
D01762,10239,Lost,54.4,45.6,EdTech,rep_4,Long (60-90d),Medium Risk
D01763,91363,Won,54.9,45.1,HealthTech,rep_8,Medium (30-60d),Medium Risk
D01764,19770,Lost,55.5,44.5,HealthTech,rep_14,Medium (30-60d),High Risk
D01765,19243,Won,52.6,47.4,HealthTech,rep_12,Fast (0-30d),Medium Risk
D01766,17125,Lost,56.0,44.0,EdTech,rep_7,Very Long (90-120d),High Risk
D01767,55003,Lost,54.2,45.8,FinTech,rep_2,Very Long (90-120d),Medium Risk
D01768,8414,Lost,55.0,45.0,HealthTech,rep_24,Long (60-90d),Medium Risk
D01769,19173,Lost,54.7,45.3,Ecommerce,rep_7,Fast (0-30d),Medium Risk
D01770,7155,Lost,55.4,44.6,FinTech,rep_18,Long (60-90d),High Risk
D01771,2373,Lost,56.1,43.9,HealthTech,rep_22,Long (60-90d),High Risk
D01772,3596,Lost,55.9,44.1,HealthTech,rep_10,Medium (30-60d),High Risk
D01773,2711,Lost,55.1,44.9,HealthTech,rep_4,Very Long (90-120d),High Risk
D01774,23511,Won,54.3,45.7,Ecommerce,rep_19,Very Long (90-120d),Medium Risk
D01775,4885,Lost,56.0,44.0,HealthTech,rep_6,Medium (30-60d),High Risk
D01776,12707,Lost,53.9,46.1,HealthTech,rep_12,Long (60-90d),Medium Risk
D01777,2284,Lost,55.2,44.8,Ecommerce,rep_18,Fast (0-30d),High Risk
D01778,2989,Lost,53.8,46.2,FinTech,rep_2,Long (60-90d),Medium Risk
D01779,49132,Won,53.8,46.2,HealthTech,rep_21,Medium (30-60d),Medium Risk
D01780,4115,Won,55.4,44.6,EdTech,rep_15,Very Long (90-120d),High Risk
D01781,3160,Lost,55.4,44.6,SaaS,rep_25,Very Long (90-120d),High Risk
D01782,6637,Lost,54.9,45.1,FinTech,rep_13,Long (60-90d),Medium Risk
D01783,5191,Lost,54.0,46.0,FinTech,rep_21,Medium (30-60d),Medium Risk
D01784,11871,Lost,54.6,45.4,SaaS,rep_8,Very Long (90-120d),Medium Risk
D01785,2587,Lost,54.3,45.7,FinTech,rep_22,Fast (0-30d),Medium Risk
D01786,18761,Lost,55.2,44.8,EdTech,rep_11,Long (60-90d),High Risk
D01787,18259,Lost,56.5,43.5,EdTech,rep_14,Medium (30-60d),High Risk
D01788,31970,Won,53.9,46.1,HealthTech,rep_19,Long (60-90d),Medium Risk
D01789,5908,Won,55.7,44.3,Ecommerce,rep_6,Very Long (90-120d),High Risk
D01790,37819,Lost,55.2,44.8,EdTech,rep_5,Long (60-90d),High Risk
D01791,80654,Won,53.4,46.6,Ecommerce,rep_21,Very Long (90-120d),Medium Risk
D01792,6018,Won,53.4,46.6,HealthTech,rep_25,Fast (0-30d),Medium Risk
D01793,95599,Won,54.4,45.6,Ecommerce,rep_20,Very Long (90-120d),Medium Risk
D01794,94929,Lost,55.3,44.7,FinTech,rep_7,Long (60-90d),High Risk
D01795,95788,Won,56.1,43.9,HealthTech,rep_6,Medium (30-60d),High Risk
D01796,8385,Lost,53.7,46.3,EdTech,rep_9,Fast (0-30d),Medium Risk
D01797,14895,Won,55.7,44.3,EdTech,rep_10,Very Long (90-120d),High Risk
D01798,13071,Won,55.0,45.0,EdTech,rep_13,Long (60-90d),Medium Risk
D01799,14663,Won,55.3,44.7,HealthTech,rep_23,Very Long (90-120d),High Risk
D01800,75918,Won,55.4,44.6,Ecommerce,rep_15,Very Long (90-120d),High Risk
D01801,3824,Lost,54.4,45.6,Ecommerce,rep_19,Long (60-90d),Medium Risk
D01802,74201,Won,54.2,45.8,EdTech,rep_14,Fast (0-30d),Medium Risk
D01803,17168,Lost,55.6,44.4,EdTech,rep_13,Medium (30-60d),High Risk
D01804,12786,Lost,55.1,44.9,EdTech,rep_3,Medium (30-60d),High Risk
D01805,56148,Won,55.5,44.5,HealthTech,rep_10,Long (60-90d),High Risk
D01806,7385,Lost,53.5,46.5,FinTech,rep_8,Long (60-90d),Medium Risk
D01807,95447,Lost,53.0,47.0,SaaS,rep_21,Long (60-90d),Medium Risk
D01808,6677,Lost,53.6,46.4,Ecommerce,rep_4,Fast (0-30d),Medium Risk
D01809,12703,Lost,54.6,45.4,SaaS,rep_16,Very Long (90-120d),Medium Risk
D01810,17284,Won,52.9,47.1,HealthTech,rep_3,Fast (0-30d),Medium Risk
D01811,4914,Won,53.9,46.1,Ecommerce,rep_24,Fast (0-30d),Medium Risk
D01812,13419,Lost,54.8,45.2,SaaS,rep_1,Very Long (90-120d),Medium Risk
D01813,12888,Lost,55.7,44.3,Ecommerce,rep_13,Medium (30-60d),High Risk
D01814,2393,Lost,55.0,45.0,HealthTech,rep_14,Long (60-90d),Medium Risk
D01815,3500,Lost,55.9,44.1,EdTech,rep_1,Medium (30-60d),High Risk
D01816,71936,Won,54.9,45.1,SaaS,rep_2,Long (60-90d),Medium Risk
D01817,40052,Won,54.0,46.0,Ecommerce,rep_21,Very Long (90-120d),Medium Risk
D01818,12949,Won,55.8,44.2,HealthTech,rep_5,Medium (30-60d),High Risk
D01819,14916,Lost,55.3,44.7,EdTech,rep_15,Very Long (90-120d),High Risk
D01820,7108,Lost,55.1,44.9,EdTech,rep_5,Long (60-90d),High Risk
D01821,3881,Lost,55.7,44.3,Ecommerce,rep_14,Medium (30-60d),High Risk
D01822,8175,Lost,54.6,45.4,Ecommerce,rep_25,Long (60-90d),Medium Risk
D01823,7257,Won,54.7,45.3,HealthTech,rep_6,Fast (0-30d),Medium Risk
D01824,7871,Won,54.0,46.0,Ecommerce,rep_10,Fast (0-30d),Medium Risk
D01825,18844,Lost,54.0,46.0,FinTech,rep_12,Long (60-90d),Medium Risk
D01826,15578,Lost,55.0,45.0,EdTech,rep_11,Medium (30-60d),Medium Risk
D01827,49804,Won,53.2,46.8,Ecommerce,rep_5,Fast (0-30d),Medium Risk
D01828,17583,Won,53.6,46.4,SaaS,rep_25,Fast (0-30d),Medium Risk
D01829,52650,Lost,55.0,45.0,SaaS,rep_15,Very Long (90-120d),Medium Risk
D01830,9953,Won,53.2,46.8,HealthTech,rep_2,Fast (0-30d),Medium Risk
D01831,7485,Lost,55.1,44.9,FinTech,rep_10,Very Long (90-120d),High Risk
D01832,53006,Lost,54.2,45.8,SaaS,rep_6,Fast (0-30d),Medium Risk
D01833,70831,Won,53.0,47.0,HealthTech,rep_8,Fast (0-30d),Medium Risk
D01834,10364,Lost,55.7,44.3,EdTech,rep_13,Medium (30-60d),High Risk
D01835,2012,Lost,56.0,44.0,EdTech,rep_10,Medium (30-60d),High Risk
D01836,98541,Lost,54.9,45.1,EdTech,rep_1,Long (60-90d),Medium Risk
D01837,86517,Won,54.6,45.4,SaaS,rep_3,Very Long (90-120d),Medium Risk
D01838,75985,Lost,55.9,44.1,SaaS,rep_6,Medium (30-60d),High Risk
D01839,6079,Lost,52.7,47.3,SaaS,rep_12,Fast (0-30d),Medium Risk
D01840,38580,Won,55.3,44.7,EdTech,rep_1,Very Long (90-120d),High Risk
D01841,5362,Won,53.2,46.8,EdTech,rep_11,Fast (0-30d),Medium Risk
D01842,3262,Lost,54.7,45.3,EdTech,rep_24,Long (60-90d),Medium Risk
D01843,4123,Won,52.6,47.4,FinTech,rep_11,Fast (0-30d),Medium Risk
D01844,55731,Lost,53.8,46.2,HealthTech,rep_8,Long (60-90d),Medium Risk
D01845,68773,Won,54.9,45.1,FinTech,rep_17,Very Long (90-120d),Medium Risk
D01846,16183,Lost,55.2,44.8,SaaS,rep_4,Long (60-90d),High Risk
D01847,5190,Lost,55.0,45.0,Ecommerce,rep_2,Long (60-90d),Medium Risk
D01848,13139,Lost,53.3,46.7,Ecommerce,rep_21,Long (60-90d),Medium Risk
D01849,5566,Won,56.5,43.5,HealthTech,rep_22,Very Long (90-120d),High Risk
D01850,3466,Lost,55.5,44.5,FinTech,rep_10,Long (60-90d),High Risk
D01851,83648,Lost,54.7,45.3,FinTech,rep_25,Medium (30-60d),Medium Risk
D01852,97864,Lost,54.4,45.6,SaaS,rep_19,Very Long (90-120d),Medium Risk
D01853,6501,Won,55.2,44.8,Ecommerce,rep_14,Very Long (90-120d),High Risk
D01854,41141,Won,54.5,45.5,SaaS,rep_7,Fast (0-30d),Medium Risk
D01855,4675,Lost,54.4,45.6,SaaS,rep_8,Medium (30-60d),Medium Risk
D01856,93997,Lost,55.3,44.7,Ecommerce,rep_2,Very Long (90-120d),High Risk
D01857,5572,Lost,55.7,44.3,SaaS,rep_7,Very Long (90-120d),High Risk
D01858,64069,Lost,54.0,46.0,SaaS,rep_21,Very Long (90-120d),Medium Risk
D01859,6523,Won,55.0,45.0,HealthTech,rep_7,Fast (0-30d),Medium Risk
D01860,86597,Won,53.8,46.2,HealthTech,rep_12,Long (60-90d),Medium Risk
D01861,8324,Won,54.6,45.4,FinTech,rep_13,Long (60-90d),Medium Risk
D01862,7200,Won,53.7,46.3,FinTech,rep_8,Long (60-90d),Medium Risk
D01863,19383,Lost,53.9,46.1,SaaS,rep_14,Fast (0-30d),Medium Risk
D01864,39749,Lost,55.2,44.8,EdTech,rep_13,Very Long (90-120d),High Risk
D01865,4899,Lost,53.9,46.1,HealthTech,rep_15,Fast (0-30d),Medium Risk
D01866,77036,Won,55.7,44.3,Ecommerce,rep_25,Medium (30-60d),High Risk
D01867,18114,Lost,55.5,44.5,FinTech,rep_10,Medium (30-60d),High Risk
D01868,17753,Lost,53.8,46.2,SaaS,rep_9,Fast (0-30d),Medium Risk
D01869,99726,Won,55.6,44.4,Ecommerce,rep_4,Medium (30-60d),High Risk
D01870,13625,Lost,55.8,44.2,SaaS,rep_18,Long (60-90d),High Risk
D01871,4172,Lost,55.3,44.7,SaaS,rep_6,Long (60-90d),High Risk
D01872,2257,Lost,53.1,46.9,Ecommerce,rep_2,Fast (0-30d),Medium Risk
D01873,16759,Lost,54.7,45.3,HealthTech,rep_4,Very Long (90-120d),Medium Risk
D01874,59992,Lost,55.9,44.1,HealthTech,rep_18,Very Long (90-120d),High Risk
